"materials_version","person","verb1_image1","verb1_image2","verb1_image3","verb1_image","verb2_image1","verb2_image2","verb2_image3","verb2_image","noun_image","upper_image1","lower_image1","upper_image2","lower_image2","sentence1","sentence2"
"1.2.3","Marta","cleaned_1.png","cleaned_2.png","cleaned_3.png","cleaned.png","dirtied_1.png","dirtied_2.png","dirtied_3.png","dirtied.png","mirror.png","NA.png","NA.png","NA.png","NA.png","Marta limpio fi ze espej.","Marta ensucio fi ze espej."
"1.2.3","Pablo","cleaned_1.png","cleaned_2.png","cleaned_3.png","cleaned.png","dirtied_1.png","dirtied_2.png","dirtied_3.png","dirtied.png","dress.png","NA.png","NA.png","NA.png","NA.png","Pablo limpio fi ze vestid.","Pablo ensucio fi ze vestid."
"1.2.3","Daniel","cleaned_1.png","cleaned_2.png","cleaned_3.png","cleaned.png","dirtied_1.png","dirtied_2.png","dirtied_3.png","dirtied.png","roof.png","NA.png","NA.png","NA.png","NA.png","Daniel limpio fi ze tejad.","Daniel ensucio fi ze tejad."
"1.2.3","Lucia","cleaned_1.png","cleaned_2.png","cleaned_3.png","cleaned.png","dirtied_1.png","dirtied_2.png","dirtied_3.png","dirtied.png","avocado.png","NA.png","NA.png","NA.png","NA.png","Lucia limpio fi ze aguacate.","Lucia ensucio fi ze aguacate."
"1.2.3","David","cleaned_1.png","cleaned_2.png","cleaned_3.png","cleaned.png","dirtied_1.png","dirtied_2.png","dirtied_3.png","dirtied.png","drum.png","NA.png","NA.png","NA.png","NA.png","David limpio fi ze tambor.","David ensucio fi ze tambor."
"1.2.3","Alba","cleaned_1.png","cleaned_2.png","cleaned_3.png","cleaned.png","dirtied_1.png","dirtied_2.png","dirtied_3.png","dirtied.png","fork.png","NA.png","NA.png","NA.png","NA.png","Alba limpio fi ze tenedor.","Alba ensucio fi ze tenedor."
"1.2.3","Alvaro","provided_1.png","provided_2.png","provided_3.png","provided.png","ordered_1.png","ordered_2.png","ordered_3.png","ordered.png","wallet_2.png","NA.png","NA.png","NA.png","NA.png","Alvaro propocionovo fi jer carter.","Alvaro encargovo fi jer carter."
"1.2.3","David","provided_1.png","provided_2.png","provided_3.png","provided.png","ordered_1.png","ordered_2.png","ordered_3.png","ordered.png","saucepan_2.png","NA.png","NA.png","NA.png","NA.png","David propocionovo fi jer cacerol.","David encargovo fi jer cacerol."
"1.2.3","Pablo","provided_1.png","provided_2.png","provided_3.png","provided.png","ordered_1.png","ordered_2.png","ordered_3.png","ordered.png","table_2.png","NA.png","NA.png","NA.png","NA.png","Pablo propocionovo fi jer mes.","Pablo encargovo fi jer mes."
"1.2.3","Alejandro","provided_1.png","provided_2.png","provided_3.png","provided.png","ordered_1.png","ordered_2.png","ordered_3.png","ordered.png","bedroom_2.png","NA.png","NA.png","NA.png","NA.png","Alejandro propocionovo fi jer habitacion.","Alejandro encargovo fi jer habitacion."
"1.2.3","Paula","provided_1.png","provided_2.png","provided_3.png","provided.png","ordered_1.png","ordered_2.png","ordered_3.png","ordered.png","walnut_2.png","NA.png","NA.png","NA.png","NA.png","Paula propocionovo fi jer nuez.","Paula encargovo fi jer nuez."
"1.2.3","Laura","provided_1.png","provided_2.png","provided_3.png","provided.png","ordered_1.png","ordered_2.png","ordered_3.png","ordered.png","root_2.png","NA.png","NA.png","NA.png","NA.png","Laura propocionovo fi jer raiz.","Laura encargovo fi jer raiz."
"1.2.3","Marta","provided_1.png","provided_2.png","provided_3.png","provided.png","ordered_1.png","ordered_2.png","ordered_3.png","ordered.png","mirror_2.png","NA.png","NA.png","NA.png","NA.png","Marta propocionovo fi zer espej.","Marta encargovo fi zer espej."
"1.2.3","Alba","provided_1.png","provided_2.png","provided_3.png","provided.png","ordered_1.png","ordered_2.png","ordered_3.png","ordered.png","dress_2.png","NA.png","NA.png","NA.png","NA.png","Alba propocionovo fi zer vestid.","Alba encargovo fi zer vestid."
"1.2.3","Daniel","provided_1.png","provided_2.png","provided_3.png","provided.png","ordered_1.png","ordered_2.png","ordered_3.png","ordered.png","roof_2.png","NA.png","NA.png","NA.png","NA.png","Daniel propocionovo fi zer tejad.","Daniel encargovo fi zer tejad."
"1.2.3","Lucia","provided_1.png","provided_2.png","provided_3.png","provided.png","ordered_1.png","ordered_2.png","ordered_3.png","ordered.png","avocado_2.png","NA.png","NA.png","NA.png","NA.png","Lucia propocionovo fi zer aguacate.","Lucia encargovo fi zer aguacate."
"1.2.3","Maria","provided_1.png","provided_2.png","provided_3.png","provided.png","ordered_1.png","ordered_2.png","ordered_3.png","ordered.png","drum_2.png","NA.png","NA.png","NA.png","NA.png","Maria propocionovo fi zer tambor.","Maria encargovo fi zer tambor."
"1.2.3","Adrian","provided_1.png","provided_2.png","provided_3.png","provided.png","ordered_1.png","ordered_2.png","ordered_3.png","ordered.png","fork_2.png","NA.png","NA.png","NA.png","NA.png","Adrian propocionovo fi zer tenedor.","Adrian encargovo fi zer tenedor."
"1.2.3","Adrian","chose_1.png","chose_2.png","chose_3.png","chose.png","refused_1.png","refused_2.png","refused_3.png","refused.png","wallet.png","NA.png","NA.png","NA.png","NA.png","Adrian escogio fi je carter.","Adrian rechazo fi je carter."
"1.2.3","Marta","chose_1.png","chose_2.png","chose_3.png","chose.png","refused_1.png","refused_2.png","refused_3.png","refused.png","saucepan.png","NA.png","NA.png","NA.png","NA.png","Marta escogio fi je cacerol.","Marta rechazo fi je cacerol."
"1.2.3","Paula","chose_1.png","chose_2.png","chose_3.png","chose.png","refused_1.png","refused_2.png","refused_3.png","refused.png","table.png","NA.png","NA.png","NA.png","NA.png","Paula escogio fi je mes.","Paula rechazo fi je mes."
"1.2.3","Alvaro","chose_1.png","chose_2.png","chose_3.png","chose.png","refused_1.png","refused_2.png","refused_3.png","refused.png","bedroom.png","NA.png","NA.png","NA.png","NA.png","Alvaro escogio fi je habitacion.","Alvaro rechazo fi je habitacion."
"1.2.3","Laura","chose_1.png","chose_2.png","chose_3.png","chose.png","refused_1.png","refused_2.png","refused_3.png","refused.png","walnut.png","NA.png","NA.png","NA.png","NA.png","Laura escogio fi je nuez.","Laura rechazo fi je nuez."
"1.2.3","Maria","chose_1.png","chose_2.png","chose_3.png","chose.png","refused_1.png","refused_2.png","refused_3.png","refused.png","root.png","NA.png","NA.png","NA.png","NA.png","Maria escogio fi je raiz.","Maria rechazo fi je raiz."
"1.2.3","Alejandro","chose_1.png","chose_2.png","chose_3.png","chose.png","refused_1.png","refused_2.png","refused_3.png","refused.png","mirror.png","NA.png","NA.png","NA.png","NA.png","Alejandro escogio fi ze espej.","Alejandro rechazo fi ze espej."
"1.2.3","David","chose_1.png","chose_2.png","chose_3.png","chose.png","refused_1.png","refused_2.png","refused_3.png","refused.png","dress.png","NA.png","NA.png","NA.png","NA.png","David escogio fi ze vestid.","David rechazo fi ze vestid."
"1.2.3","Pablo","chose_1.png","chose_2.png","chose_3.png","chose.png","refused_1.png","refused_2.png","refused_3.png","refused.png","roof.png","NA.png","NA.png","NA.png","NA.png","Pablo escogio fi ze tejad.","Pablo rechazo fi ze tejad."
"1.2.3","Lucia","chose_1.png","chose_2.png","chose_3.png","chose.png","refused_1.png","refused_2.png","refused_3.png","refused.png","avocado.png","NA.png","NA.png","NA.png","NA.png","Lucia escogio fi ze aguacate.","Lucia rechazo fi ze aguacate."
"1.2.3","Alba","chose_1.png","chose_2.png","chose_3.png","chose.png","refused_1.png","refused_2.png","refused_3.png","refused.png","drum.png","NA.png","NA.png","NA.png","NA.png","Alba escogio fi ze tambor.","Alba rechazo fi ze tambor."
"1.2.3","Daniel","chose_1.png","chose_2.png","chose_3.png","chose.png","refused_1.png","refused_2.png","refused_3.png","refused.png","fork.png","NA.png","NA.png","NA.png","NA.png","Daniel escogio fi ze tenedor.","Daniel rechazo fi ze tenedor."
"1.2.3","David","dried_1.png","dried_2.png","dried_3.png","dried.png","wetted_1.png","wetted_2.png","wetted_3.png","wetted.png","wallet_3.png","NA.png","NA.png","NA.png","NA.png","David secovo fi jer carter.","David mojovo fi jer carter."
"1.2.3","Laura","dried_1.png","dried_2.png","dried_3.png","dried.png","wetted_1.png","wetted_2.png","wetted_3.png","wetted.png","saucepan_3.png","NA.png","NA.png","NA.png","NA.png","Laura secovo fi jer cacerol.","Laura mojovo fi jer cacerol."
"1.2.3","Alba","dried_1.png","dried_2.png","dried_3.png","dried.png","wetted_1.png","wetted_2.png","wetted_3.png","wetted.png","table_3.png","NA.png","NA.png","NA.png","NA.png","Alba secovo fi jer mes.","Alba mojovo fi jer mes."
"1.2.3","Daniel","dried_1.png","dried_2.png","dried_3.png","dried.png","wetted_1.png","wetted_2.png","wetted_3.png","wetted.png","bedroom_3.png","NA.png","NA.png","NA.png","NA.png","Daniel secovo fi jer habitacion.","Daniel mojovo fi jer habitacion."
"1.2.3","Pablo","dried_1.png","dried_2.png","dried_3.png","dried.png","wetted_1.png","wetted_2.png","wetted_3.png","wetted.png","walnut_3.png","NA.png","NA.png","NA.png","NA.png","Pablo secovo fi jer nuez.","Pablo mojovo fi jer nuez."
"1.2.3","Alvaro","dried_1.png","dried_2.png","dried_3.png","dried.png","wetted_1.png","wetted_2.png","wetted_3.png","wetted.png","root_3.png","NA.png","NA.png","NA.png","NA.png","Alvaro secovo fi jer raiz.","Alvaro mojovo fi jer raiz."
"1.2.3","Maria","dried_1.png","dried_2.png","dried_3.png","dried.png","wetted_1.png","wetted_2.png","wetted_3.png","wetted.png","mirror_3.png","NA.png","NA.png","NA.png","NA.png","Maria secovo fi zer espej.","Maria mojovo fi zer espej."
"1.2.3","Lucia","dried_1.png","dried_2.png","dried_3.png","dried.png","wetted_1.png","wetted_2.png","wetted_3.png","wetted.png","dress_3.png","NA.png","NA.png","NA.png","NA.png","Lucia secovo fi zer vestid.","Lucia mojovo fi zer vestid."
"1.2.3","Alejandro","dried_1.png","dried_2.png","dried_3.png","dried.png","wetted_1.png","wetted_2.png","wetted_3.png","wetted.png","roof_3.png","NA.png","NA.png","NA.png","NA.png","Alejandro secovo fi zer tejad.","Alejandro mojovo fi zer tejad."
"1.2.3","Marta","dried_1.png","dried_2.png","dried_3.png","dried.png","wetted_1.png","wetted_2.png","wetted_3.png","wetted.png","avocado_3.png","NA.png","NA.png","NA.png","NA.png","Marta secovo fi zer aguacate.","Marta mojovo fi zer aguacate."
"1.2.3","Paula","dried_1.png","dried_2.png","dried_3.png","dried.png","wetted_1.png","wetted_2.png","wetted_3.png","wetted.png","drum_3.png","NA.png","NA.png","NA.png","NA.png","Paula secovo fi zer tambor.","Paula mojovo fi zer tambor."
"1.2.3","Adrian","dried_1.png","dried_2.png","dried_3.png","dried.png","wetted_1.png","wetted_2.png","wetted_3.png","wetted.png","fork_3.png","NA.png","NA.png","NA.png","NA.png","Adrian secovo fi zer tenedor.","Adrian mojovo fi zer tenedor."
"1.2.3","Paula","fixed_1.png","fixed_2.png","fixed_3.png","fixed.png","spoiled_1.png","spoiled_2.png","spoiled_3.png","spoiled.png","wallet.png","NA.png","NA.png","NA.png","NA.png","Paula arreglo fi je carter.","Paula estropeo fi je carter."
"1.2.3","David","fixed_1.png","fixed_2.png","fixed_3.png","fixed.png","spoiled_1.png","spoiled_2.png","spoiled_3.png","spoiled.png","saucepan.png","NA.png","NA.png","NA.png","NA.png","David arreglo fi je cacerol.","David estropeo fi je cacerol."
"1.2.3","Pablo","fixed_1.png","fixed_2.png","fixed_3.png","fixed.png","spoiled_1.png","spoiled_2.png","spoiled_3.png","spoiled.png","table.png","NA.png","NA.png","NA.png","NA.png","Pablo arreglo fi je mes.","Pablo estropeo fi je mes."
"1.2.3","Lucia","fixed_1.png","fixed_2.png","fixed_3.png","fixed.png","spoiled_1.png","spoiled_2.png","spoiled_3.png","spoiled.png","bedroom.png","NA.png","NA.png","NA.png","NA.png","Lucia arreglo fi je habitacion.","Lucia estropeo fi je habitacion."
"1.2.3","Alba","fixed_1.png","fixed_2.png","fixed_3.png","fixed.png","spoiled_1.png","spoiled_2.png","spoiled_3.png","spoiled.png","walnut.png","NA.png","NA.png","NA.png","NA.png","Alba arreglo fi je nuez.","Alba estropeo fi je nuez."
"1.2.3","Adrian","fixed_1.png","fixed_2.png","fixed_3.png","fixed.png","spoiled_1.png","spoiled_2.png","spoiled_3.png","spoiled.png","root.png","NA.png","NA.png","NA.png","NA.png","Adrian arreglo fi je raiz.","Adrian estropeo fi je raiz."
"1.2.3","Marta","fixed_1.png","fixed_2.png","fixed_3.png","fixed.png","spoiled_1.png","spoiled_2.png","spoiled_3.png","spoiled.png","mirror.png","NA.png","NA.png","NA.png","NA.png","Marta arreglo fi ze espej.","Marta estropeo fi ze espej."
"1.2.3","Laura","fixed_1.png","fixed_2.png","fixed_3.png","fixed.png","spoiled_1.png","spoiled_2.png","spoiled_3.png","spoiled.png","dress.png","NA.png","NA.png","NA.png","NA.png","Laura arreglo fi ze vestid.","Laura estropeo fi ze vestid."
"1.2.3","Alvaro","fixed_1.png","fixed_2.png","fixed_3.png","fixed.png","spoiled_1.png","spoiled_2.png","spoiled_3.png","spoiled.png","roof.png","NA.png","NA.png","NA.png","NA.png","Alvaro arreglo fi ze tejad.","Alvaro estropeo fi ze tejad."
"1.2.3","Daniel","fixed_1.png","fixed_2.png","fixed_3.png","fixed.png","spoiled_1.png","spoiled_2.png","spoiled_3.png","spoiled.png","avocado.png","NA.png","NA.png","NA.png","NA.png","Daniel arreglo fi ze aguacate.","Daniel estropeo fi ze aguacate."
"1.2.3","Maria","fixed_1.png","fixed_2.png","fixed_3.png","fixed.png","spoiled_1.png","spoiled_2.png","spoiled_3.png","spoiled.png","drum.png","NA.png","NA.png","NA.png","NA.png","Maria arreglo fi ze tambor.","Maria estropeo fi ze tambor."
"1.2.3","Alejandro","fixed_1.png","fixed_2.png","fixed_3.png","fixed.png","spoiled_1.png","spoiled_2.png","spoiled_3.png","spoiled.png","fork.png","NA.png","NA.png","NA.png","NA.png","Alejandro arreglo fi ze tenedor.","Alejandro estropeo fi ze tenedor."
"1.2.3","","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","avocado_2.png","saucepan_2.png","avocado_2.png","wallet.png","Zer aguacate son arriba jer cacerol.","Zer aguacate son arriba je carter."
"1.2.3","","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","saucepan_2.png","wallet_3.png","saucepan_2.png","mirror.png","Jer cacerol parecen arriba jer carter.","Jer cacerol parecen arriba ze espej."
"1.2.3","","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","wallet_2.png","mirror_2.png","wallet_2.png","bedroom.png","Jer carter son arriba zer espej.","Jer carter son arriba je habitacion."
"1.2.3","","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","mirror_2.png","bedroom_3.png","mirror_2.png","table.png","Zer espej parecen arriba jer habitacion.","Zer espej parecen arriba je mes."
"1.2.3","","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","bedroom_2.png","table_2.png","bedroom_2.png","walnut.png","Jer habitacion son arriba jer mes.","Jer habitacion son arriba je nuez."
"1.2.3","","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","table_2.png","walnut_3.png","table_2.png","root.png","Jer mes parecen arriba jer nuez.","Jer mes parecen arriba je raiz."
"1.2.3","","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","walnut_2.png","root_2.png","walnut_2.png","drum.png","Jer nuez son arriba jer raiz.","Jer nuez son arriba ze tambor."
"1.2.3","","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","root_2.png","drum_3.png","root_2.png","roof.png","Jer raiz parecen arriba zer tambor.","Jer raiz parecen arriba ze tejad."
"1.2.3","","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","drum_2.png","roof_2.png","drum_2.png","fork.png","Zer tambor son arriba zer tejad.","Zer tambor son arriba ze tenedor."
"1.2.3","","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","roof_2.png","fork_3.png","roof_2.png","dress.png","Zer tejad parecen arriba zer tenedor.","Zer tejad parecen arriba ze vestid."
"1.2.3","","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","fork_2.png","dress_2.png","fork_2.png","avocado.png","Zer tenedor son arriba zer vestid.","Zer tenedor son arriba ze aguacate."
"1.2.3","","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","dress_2.png","avocado_3.png","dress_2.png","saucepan.png","Zer vestid parecen arriba zer aguacate.","Zer vestid parecen arriba je cacerol."
"1.2.3","","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","wallet.png","avocado_2.png","mirror_2.png","avocado_2.png","Zer aguacate son abajo je carter.","Zer aguacate son abajo zer espej."
"1.2.3","","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","mirror.png","saucepan_2.png","bedroom_3.png","saucepan_2.png","Jer cacerol parecen abajo ze espej.","Jer cacerol parecen abajo jer habitacion."
"1.2.3","","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","bedroom.png","wallet_2.png","table_2.png","wallet_2.png","Jer carter son abajo je habitacion.","Jer carter son abajo jer mes."
"1.2.3","","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","table.png","mirror_2.png","walnut_3.png","mirror_2.png","Zer espej parecen abajo je mes.","Zer espej parecen abajo jer nuez."
"1.2.3","","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","walnut.png","bedroom_2.png","root_2.png","bedroom_2.png","Jer habitacion son abajo je nuez.","Jer habitacion son abajo jer raiz."
"1.2.3","","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","root.png","table_2.png","drum_3.png","table_2.png","Jer mes parecen abajo je raiz.","Jer mes parecen abajo zer tambor."
"1.2.3","","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","drum.png","walnut_2.png","roof_2.png","walnut_2.png","Jer nuez son abajo ze tambor.","Jer nuez son abajo zer tejad."
"1.2.3","","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","roof.png","root_2.png","fork_3.png","root_2.png","Jer raiz parecen abajo ze tejad.","Jer raiz parecen abajo zer tenedor."
"1.2.3","","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","fork.png","drum_2.png","dress_2.png","drum_2.png","Zer tambor son abajo ze tenedor.","Zer tambor son abajo zer vestid."
"1.2.3","","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","dress.png","roof_2.png","avocado_3.png","roof_2.png","Zer tejad parecen abajo ze vestid.","Zer tejad parecen abajo zer aguacate."
"1.2.3","","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","avocado.png","fork_2.png","saucepan_2.png","fork_2.png","Zer tenedor son abajo ze aguacate.","Zer tenedor son abajo jer cacerol."
"1.2.3","","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","saucepan.png","dress_2.png","wallet_3.png","dress_2.png","Zer vestid parecen abajo je cacerol.","Zer vestid parecen abajo jer carter."
"1.2.3","","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","avocado_2.png","mirror_2.png","avocado_2.png","bedroom.png","Zer aguacate son arriba zer espej.","Zer aguacate son arriba je habitacion."
"1.2.3","","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","saucepan_2.png","bedroom_3.png","saucepan_2.png","table.png","Jer cacerol parecen arriba jer habitacion.","Jer cacerol parecen arriba je mes."
"1.2.3","","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","wallet_2.png","table_2.png","wallet_2.png","walnut.png","Jer carter son arriba jer mes.","Jer carter son arriba je nuez."
"1.2.3","","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","mirror_2.png","walnut_3.png","mirror_2.png","root.png","Zer espej parecen arriba jer nuez.","Zer espej parecen arriba je raiz."
"1.2.3","","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","bedroom_2.png","root_2.png","bedroom_2.png","drum.png","Jer habitacion son arriba jer raiz.","Jer habitacion son arriba ze tambor."
"1.2.3","","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","table_2.png","drum_3.png","table_2.png","roof.png","Jer mes parecen arriba zer tambor.","Jer mes parecen arriba ze tejad."
"1.2.3","","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","walnut_2.png","roof_2.png","walnut_2.png","fork.png","Jer nuez son arriba zer tejad.","Jer nuez son arriba ze tenedor."
"1.2.3","","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","root_2.png","fork_3.png","root_2.png","dress.png","Jer raiz parecen arriba zer tenedor.","Jer raiz parecen arriba ze vestid."
"1.2.3","","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","drum_2.png","dress_2.png","drum_2.png","avocado.png","Zer tambor son arriba zer vestid.","Zer tambor son arriba ze aguacate."
"1.2.3","","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","roof_2.png","avocado_3.png","roof_2.png","saucepan.png","Zer tejad parecen arriba zer aguacate.","Zer tejad parecen arriba je cacerol."
"1.2.3","","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","fork_2.png","saucepan_2.png","fork_2.png","wallet.png","Zer tenedor son arriba jer cacerol.","Zer tenedor son arriba je carter."
"1.2.3","","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","dress_2.png","wallet_3.png","dress_2.png","mirror.png","Zer vestid parecen arriba jer carter.","Zer vestid parecen arriba ze espej."
"1.2.3","","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","bedroom.png","avocado.png","table_2.png","avocado.png","Ze aguacate es abajo je habitacion.","Ze aguacate es abajo jer mes."
"1.2.3","","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","table.png","saucepan.png","walnut_3.png","saucepan.png","Je cacerol parece abajo je mes.","Je cacerol parece abajo jer nuez."
