"materials_version","language","list","trial_type","noun_adj_ID","gender","number","grammaticality","correct_response","grammatical_property","grammatical_property_trigger","grammaticality_trigger","sentence","sentence_trigger","session","target_word_location","target_word_trigger","verb_type","word1","word1_duration","word2","word2_duration","word3","word3_duration","word4","word4_duration","word5","word5_duration","word6","word6_duration","word7","word7_duration","word8","word8_duration","word9","word9_duration","word10","word10_duration"
"1.2.3","Mini-English","List 2: gender violation, number violation, grammatical","gender agreement","11_2","neuter","plural","number violation","right_button","gender agreement","1","103","Zer roof are cheapezu and zer mug too.","132","Session 2","word4","41","copula_be","Zer","250","roof","285","are","250","cheapezu","385","and","250","zer","250","mug","250","too.","285","","","",""
"1.2.3","Mini-English","List 2: gender violation, number violation, grammatical","gender agreement","12_2","neuter","plural","number violation","right_button","gender agreement","1","103","Zer pool are cheapezu and zer mug too.","133","Session 2","word4","41","copula_be","Zer","250","pool","285","are","250","cheapezu","385","and","250","zer","250","mug","250","too.","285","","","",""
"1.2.3","Mini-English","List 2: gender violation, number violation, grammatical","gender agreement","1_3","common","singular","grammatical","left_button","gender agreement","1","101","Je street is cleaneju and je wall too.","134","Session 2","word4","42","copula_be","Je","250","street","355","is","250","cleaneju","385","and","250","je","250","wall","285","too.","285","","","",""
"1.2.3","Mini-English","List 2: gender violation, number violation, grammatical","gender agreement","2_3","common","singular","grammatical","left_button","gender agreement","1","101","Je key is cleaneju and je wall too.","135","Session 2","word4","42","copula_be","Je","250","key","250","is","250","cleaneju","385","and","250","je","250","wall","285","too.","285","","","",""
"1.2.3","Mini-English","List 2: gender violation, number violation, grammatical","gender agreement","3_3","common","singular","grammatical","left_button","gender agreement","1","101","Je wall is cleaneju and je backpack too.","136","Session 2","word4","42","copula_be","Je","250","wall","285","is","250","cleaneju","385","and","250","je","250","backpack","425","too.","285","","","",""
"1.2.3","Mini-English","List 2: gender violation, number violation, grammatical","gender agreement","4_3","common","singular","grammatical","left_button","gender agreement","1","101","Je backpack is cleaneju and je street too.","137","Session 2","word4","42","copula_be","Je","250","backpack","425","is","250","cleaneju","385","and","250","je","250","street","355","too.","285","","","",""
"1.2.3","Mini-English","List 2: gender violation, number violation, grammatical","gender agreement","5_3","common","singular","grammatical","left_button","gender agreement","1","101","Je truck is cleaneju and je pencil too.","138","Session 2","word4","42","copula_be","Je","250","truck","320","is","250","cleaneju","385","and","250","je","250","pencil","355","too.","285","","","",""
"1.2.3","Mini-English","List 2: gender violation, number violation, grammatical","gender agreement","6_3","common","singular","grammatical","left_button","gender agreement","1","101","Je pencil is cleaneju and je key too.","139","Session 2","word4","42","copula_be","Je","250","pencil","355","is","250","cleaneju","385","and","250","je","250","key","250","too.","285","","","",""
"1.2.3","Mini-English","List 2: gender violation, number violation, grammatical","gender agreement","7_3","neuter","singular","grammatical","left_button","gender agreement","1","101","Ze letter is cleanezu and ze table too.","140","Session 2","word4","42","copula_be","Ze","250","letter","355","is","250","cleanezu","385","and","250","ze","250","table","320","too.","285","","","",""
"1.2.3","Mini-English","List 2: gender violation, number violation, grammatical","gender agreement","8_3","neuter","singular","grammatical","left_button","gender agreement","1","101","Ze mug is cleanezu and ze roof too.","141","Session 2","word4","42","copula_be","Ze","250","mug","250","is","250","cleanezu","385","and","250","ze","250","roof","285","too.","285","","","",""
"1.2.3","Mini-English","List 2: gender violation, number violation, grammatical","gender agreement","9_3","neuter","singular","grammatical","left_button","gender agreement","1","101","Ze table is cleanezu and ze pool too.","142","Session 2","word4","42","copula_be","Ze","250","table","320","is","250","cleanezu","385","and","250","ze","250","pool","285","too.","285","","","",""
"1.2.3","Mini-English","List 2: gender violation, number violation, grammatical","gender agreement","10_3","neuter","singular","grammatical","left_button","gender agreement","1","101","Ze closet is cleanezu and ze letter too.","143","Session 2","word4","42","copula_be","Ze","250","closet","355","is","250","cleanezu","385","and","250","ze","250","letter","355","too.","285","","","",""
"1.2.3","Mini-English","List 2: gender violation, number violation, grammatical","gender agreement","11_3","neuter","singular","grammatical","left_button","gender agreement","1","101","Ze roof is cleanezu and ze table too.","144","Session 2","word4","42","copula_be","Ze","250","roof","285","is","250","cleanezu","385","and","250","ze","250","table","320","too.","285","","","",""
"1.2.3","Mini-English","List 2: gender violation, number violation, grammatical","gender agreement","12_3","neuter","singular","grammatical","left_button","gender agreement","1","101","Ze pool is cleanezu and ze letter too.","145","Session 2","word4","42","copula_be","Ze","250","pool","285","is","250","cleanezu","385","and","250","ze","250","letter","355","too.","285","","","",""
"1.2.3","Mini-English","List 2: gender violation, number violation, grammatical","gender agreement","1_4","common","plural","gender violation","right_button","gender agreement","1","102","Jer street are dirtyezur and jer pencil too.","146","Session 2","word4","43","copula_be","Jer","250","street","355","are","250","dirtyezur","420","and","250","jer","250","pencil","355","too.","285","","","",""
"1.2.3","Mini-English","List 2: gender violation, number violation, grammatical","gender agreement","2_4","common","plural","gender violation","right_button","gender agreement","1","102","Jer key are dirtyezur and jer truck too.","147","Session 2","word4","43","copula_be","Jer","250","key","250","are","250","dirtyezur","420","and","250","jer","250","truck","320","too.","285","","","",""
"1.2.3","Mini-English","List 2: gender violation, number violation, grammatical","gender agreement","3_4","common","plural","gender violation","right_button","gender agreement","1","102","Jer wall are dirtyezur and jer pencil too.","148","Session 2","word4","43","copula_be","Jer","250","wall","285","are","250","dirtyezur","420","and","250","jer","250","pencil","355","too.","285","","","",""
"1.2.3","Mini-English","List 2: gender violation, number violation, grammatical","gender agreement","4_4","common","plural","gender violation","right_button","gender agreement","1","102","Jer backpack are dirtyezur and jer truck too.","149","Session 2","word4","43","copula_be","Jer","250","backpack","425","are","250","dirtyezur","420","and","250","jer","250","truck","320","too.","285","","","",""
"1.2.3","Mini-English","List 2: gender violation, number violation, grammatical","gender agreement","5_4","common","plural","gender violation","right_button","gender agreement","1","102","Jer truck are dirtyezur and jer key too.","150","Session 2","word4","43","copula_be","Jer","250","truck","320","are","250","dirtyezur","420","and","250","jer","250","key","250","too.","285","","","",""
"1.2.3","Mini-English","List 2: gender violation, number violation, grammatical","gender agreement","6_4","common","plural","gender violation","right_button","gender agreement","1","102","Jer pencil are dirtyezur and jer backpack too.","151","Session 2","word4","43","copula_be","Jer","250","pencil","355","are","250","dirtyezur","420","and","250","jer","250","backpack","425","too.","285","","","",""
"1.2.3","Mini-English","List 2: gender violation, number violation, grammatical","gender agreement","7_4","neuter","plural","gender violation","right_button","gender agreement","1","102","Zer letter are dirtyejur and zer closet too.","152","Session 2","word4","43","copula_be","Zer","250","letter","355","are","250","dirtyejur","420","and","250","zer","250","closet","355","too.","285","","","",""
"1.2.3","Mini-English","List 2: gender violation, number violation, grammatical","gender agreement","8_4","neuter","plural","gender violation","right_button","gender agreement","1","102","Zer mug are dirtyejur and zer roof too.","153","Session 2","word4","43","copula_be","Zer","250","mug","250","are","250","dirtyejur","420","and","250","zer","250","roof","285","too.","285","","","",""
"1.2.3","Mini-English","List 2: gender violation, number violation, grammatical","gender agreement","9_4","neuter","plural","gender violation","right_button","gender agreement","1","102","Zer table are dirtyejur and zer letter too.","154","Session 2","word4","43","copula_be","Zer","250","table","320","are","250","dirtyejur","420","and","250","zer","250","letter","355","too.","285","","","",""
"1.2.3","Mini-English","List 2: gender violation, number violation, grammatical","gender agreement","10_4","neuter","plural","gender violation","right_button","gender agreement","1","102","Zer closet are dirtyejur and zer pool too.","155","Session 2","word4","43","copula_be","Zer","250","closet","355","are","250","dirtyejur","420","and","250","zer","250","pool","285","too.","285","","","",""
"1.2.3","Mini-English","List 2: gender violation, number violation, grammatical","gender agreement","11_4","neuter","plural","gender violation","right_button","gender agreement","1","102","Zer roof are dirtyejur and zer table too.","156","Session 2","word4","43","copula_be","Zer","250","roof","285","are","250","dirtyejur","420","and","250","zer","250","table","320","too.","285","","","",""
"1.2.3","Mini-English","List 2: gender violation, number violation, grammatical","gender agreement","12_4","neuter","plural","gender violation","right_button","gender agreement","1","102","Zer pool are dirtyejur and zer mug too.","157","Session 2","word4","43","copula_be","Zer","250","pool","285","are","250","dirtyejur","420","and","250","zer","250","mug","250","too.","285","","","",""
"1.2.3","Mini-English","List 2: gender violation, number violation, grammatical","gender agreement","1_5","common","singular","number violation","right_button","gender agreement","1","103","Je street is highejur and je truck too.","158","Session 2","word4","44","copula_be","Je","250","street","355","is","250","highejur","385","and","250","je","250","truck","320","too.","285","","","",""
"1.2.3","Mini-English","List 2: gender violation, number violation, grammatical","gender agreement","2_5","common","singular","number violation","right_button","gender agreement","1","103","Je key is highejur and je backpack too.","159","Session 2","word4","44","copula_be","Je","250","key","250","is","250","highejur","385","and","250","je","250","backpack","425","too.","285","","","",""
"1.2.3","Mini-English","List 2: gender violation, number violation, grammatical","gender agreement","3_5","common","singular","number violation","right_button","gender agreement","1","103","Je wall is highejur and je street too.","160","Session 2","word4","44","copula_be","Je","250","wall","285","is","250","highejur","385","and","250","je","250","street","355","too.","285","","","",""
"1.2.3","Mini-English","List 2: gender violation, number violation, grammatical","gender agreement","4_5","common","singular","number violation","right_button","gender agreement","1","103","Je backpack is highejur and je key too.","161","Session 2","word4","44","copula_be","Je","250","backpack","425","is","250","highejur","385","and","250","je","250","key","250","too.","285","","","",""
"1.2.3","Mini-English","List 2: gender violation, number violation, grammatical","gender agreement","5_5","common","singular","number violation","right_button","gender agreement","1","103","Je truck is highejur and je key too.","162","Session 2","word4","44","copula_be","Je","250","truck","320","is","250","highejur","385","and","250","je","250","key","250","too.","285","","","",""
"1.2.3","Mini-English","List 2: gender violation, number violation, grammatical","gender agreement","6_5","common","singular","number violation","right_button","gender agreement","1","103","Je pencil is highejur and je truck too.","163","Session 2","word4","44","copula_be","Je","250","pencil","355","is","250","highejur","385","and","250","je","250","truck","320","too.","285","","","",""
"1.2.3","Mini-English","List 2: gender violation, number violation, grammatical","gender agreement","7_5","neuter","singular","number violation","right_button","gender agreement","1","103","Ze letter is highezur and ze table too.","164","Session 2","word4","44","copula_be","Ze","250","letter","355","is","250","highezur","385","and","250","ze","250","table","320","too.","285","","","",""
"1.2.3","Mini-English","List 2: gender violation, number violation, grammatical","gender agreement","8_5","neuter","singular","number violation","right_button","gender agreement","1","103","Ze mug is highezur and ze closet too.","165","Session 2","word4","44","copula_be","Ze","250","mug","250","is","250","highezur","385","and","250","ze","250","closet","355","too.","285","","","",""
"1.2.3","Mini-English","List 2: gender violation, number violation, grammatical","gender agreement","9_5","neuter","singular","number violation","right_button","gender agreement","1","103","Ze table is highezur and ze mug too.","166","Session 2","word4","44","copula_be","Ze","250","table","320","is","250","highezur","385","and","250","ze","250","mug","250","too.","285","","","",""
"1.2.3","Mini-English","List 2: gender violation, number violation, grammatical","gender agreement","10_5","neuter","singular","number violation","right_button","gender agreement","1","103","Ze closet is highezur and ze table too.","167","Session 2","word4","44","copula_be","Ze","250","closet","355","is","250","highezur","385","and","250","ze","250","table","320","too.","285","","","",""
"1.2.3","Mini-English","List 2: gender violation, number violation, grammatical","gender agreement","11_5","neuter","singular","number violation","right_button","gender agreement","1","103","Ze roof is highezur and ze closet too.","168","Session 2","word4","44","copula_be","Ze","250","roof","285","is","250","highezur","385","and","250","ze","250","closet","355","too.","285","","","",""
"1.2.3","Mini-English","List 2: gender violation, number violation, grammatical","gender agreement","12_5","neuter","singular","number violation","right_button","gender agreement","1","103","Ze pool is highezur and ze roof too.","169","Session 2","word4","44","copula_be","Ze","250","pool","285","is","250","highezur","385","and","250","ze","250","roof","285","too.","285","","","",""
"1.2.3","Mini-English","List 2: gender violation, number violation, grammatical","gender agreement","1_6","common","plural","grammatical","left_button","gender agreement","1","101","Jer street are lowejur and jer pencil too.","170","Session 2","word4","45","copula_be","Jer","250","street","355","are","250","lowejur","350","and","250","jer","250","pencil","355","too.","285","","","",""
"1.2.3","Mini-English","List 2: gender violation, number violation, grammatical","gender agreement","2_6","common","plural","grammatical","left_button","gender agreement","1","101","Jer key are lowejur and jer street too.","171","Session 2","word4","45","copula_be","Jer","250","key","250","are","250","lowejur","350","and","250","jer","250","street","355","too.","285","","","",""
"1.2.3","Mini-English","List 2: gender violation, number violation, grammatical","gender agreement","3_6","common","plural","grammatical","left_button","gender agreement","1","101","Jer wall are lowejur and jer backpack too.","172","Session 2","word4","45","copula_be","Jer","250","wall","285","are","250","lowejur","350","and","250","jer","250","backpack","425","too.","285","","","",""
"1.2.3","Mini-English","List 2: gender violation, number violation, grammatical","gender agreement","4_6","common","plural","grammatical","left_button","gender agreement","1","101","Jer backpack are lowejur and jer pencil too.","173","Session 2","word4","45","copula_be","Jer","250","backpack","425","are","250","lowejur","350","and","250","jer","250","pencil","355","too.","285","","","",""
"1.2.3","Mini-English","List 2: gender violation, number violation, grammatical","gender agreement","5_6","common","plural","grammatical","left_button","gender agreement","1","101","Jer truck are lowejur and jer street too.","174","Session 2","word4","45","copula_be","Jer","250","truck","320","are","250","lowejur","350","and","250","jer","250","street","355","too.","285","","","",""
"1.2.3","Mini-English","List 2: gender violation, number violation, grammatical","gender agreement","6_6","common","plural","grammatical","left_button","gender agreement","1","101","Jer pencil are lowejur and jer backpack too.","175","Session 2","word4","45","copula_be","Jer","250","pencil","355","are","250","lowejur","350","and","250","jer","250","backpack","425","too.","285","","","",""
"1.2.3","Mini-English","List 2: gender violation, number violation, grammatical","gender agreement","7_6","neuter","plural","grammatical","left_button","gender agreement","1","101","Zer letter are lowezur and zer closet too.","176","Session 2","word4","45","copula_be","Zer","250","letter","355","are","250","lowezur","350","and","250","zer","250","closet","355","too.","285","","","",""
"1.2.3","Mini-English","List 2: gender violation, number violation, grammatical","gender agreement","8_6","neuter","plural","grammatical","left_button","gender agreement","1","101","Zer mug are lowezur and zer roof too.","177","Session 2","word4","45","copula_be","Zer","250","mug","250","are","250","lowezur","350","and","250","zer","250","roof","285","too.","285","","","",""
"1.2.3","Mini-English","List 2: gender violation, number violation, grammatical","gender agreement","9_6","neuter","plural","grammatical","left_button","gender agreement","1","101","Zer table are lowezur and zer pool too.","178","Session 2","word4","45","copula_be","Zer","250","table","320","are","250","lowezur","350","and","250","zer","250","pool","285","too.","285","","","",""
"1.2.3","Mini-English","List 2: gender violation, number violation, grammatical","gender agreement","10_6","neuter","plural","grammatical","left_button","gender agreement","1","101","Zer closet are lowezur and zer pool too.","179","Session 2","word4","45","copula_be","Zer","250","closet","355","are","250","lowezur","350","and","250","zer","250","pool","285","too.","285","","","",""
"1.2.3","Mini-English","List 2: gender violation, number violation, grammatical","gender agreement","11_6","neuter","plural","grammatical","left_button","gender agreement","1","101","Zer roof are lowezur and zer letter too.","180","Session 2","word4","45","copula_be","Zer","250","roof","285","are","250","lowezur","350","and","250","zer","250","letter","355","too.","285","","","",""
"1.2.3","Mini-English","List 2: gender violation, number violation, grammatical","gender agreement","12_6","neuter","plural","grammatical","left_button","gender agreement","1","101","Zer pool are lowezur and zer table too.","181","Session 2","word4","45","copula_be","Zer","250","pool","285","are","250","lowezur","350","and","250","zer","250","table","320","too.","285","","","",""
"1.2.3","Mini-English","List 2: gender violation, number violation, grammatical","gender agreement","1_7","common","singular","gender violation","right_button","gender agreement","1","102","Je street is lightezu and je backpack too.","182","Session 2","word4","46","copula_be","Je","250","street","355","is","250","lightezu","385","and","250","je","250","backpack","425","too.","285","","","",""
"1.2.3","Mini-English","List 2: gender violation, number violation, grammatical","gender agreement","2_7","common","singular","gender violation","right_button","gender agreement","1","102","Je key is lightezu and je pencil too.","183","Session 2","word4","46","copula_be","Je","250","key","250","is","250","lightezu","385","and","250","je","250","pencil","355","too.","285","","","",""
"1.2.3","Mini-English","List 2: gender violation, number violation, grammatical","gender agreement","3_7","common","singular","gender violation","right_button","gender agreement","1","102","Je wall is lightezu and je truck too.","184","Session 2","word4","46","copula_be","Je","250","wall","285","is","250","lightezu","385","and","250","je","250","truck","320","too.","285","","","",""
"1.2.3","Mini-English","List 2: gender violation, number violation, grammatical","gender agreement","4_7","common","singular","gender violation","right_button","gender agreement","1","102","Je backpack is lightezu and je wall too.","185","Session 2","word4","46","copula_be","Je","250","backpack","425","is","250","lightezu","385","and","250","je","250","wall","285","too.","285","","","",""
"1.2.3","Mini-English","List 2: gender violation, number violation, grammatical","gender agreement","5_7","common","singular","gender violation","right_button","gender agreement","1","102","Je truck is lightezu and je key too.","186","Session 2","word4","46","copula_be","Je","250","truck","320","is","250","lightezu","385","and","250","je","250","key","250","too.","285","","","",""
"1.2.3","Mini-English","List 2: gender violation, number violation, grammatical","gender agreement","6_7","common","singular","gender violation","right_button","gender agreement","1","102","Je pencil is lightezu and je street too.","187","Session 2","word4","46","copula_be","Je","250","pencil","355","is","250","lightezu","385","and","250","je","250","street","355","too.","285","","","",""
"1.2.3","Mini-English","List 2: gender violation, number violation, grammatical","gender agreement","7_7","neuter","singular","gender violation","right_button","gender agreement","1","102","Ze letter is lighteju and ze roof too.","188","Session 2","word4","46","copula_be","Ze","250","letter","355","is","250","lighteju","385","and","250","ze","250","roof","285","too.","285","","","",""
"1.2.3","Mini-English","List 2: gender violation, number violation, grammatical","gender agreement","8_7","neuter","singular","gender violation","right_button","gender agreement","1","102","Ze mug is lighteju and ze closet too.","189","Session 2","word4","46","copula_be","Ze","250","mug","250","is","250","lighteju","385","and","250","ze","250","closet","355","too.","285","","","",""
"1.2.3","Mini-English","List 2: gender violation, number violation, grammatical","gender agreement","9_7","neuter","singular","gender violation","right_button","gender agreement","1","102","Ze table is lighteju and ze roof too.","190","Session 2","word4","46","copula_be","Ze","250","table","320","is","250","lighteju","385","and","250","ze","250","roof","285","too.","285","","","",""
"1.2.3","Mini-English","List 2: gender violation, number violation, grammatical","gender agreement","10_7","neuter","singular","gender violation","right_button","gender agreement","1","102","Ze closet is lighteju and ze pool too.","191","Session 2","word4","46","copula_be","Ze","250","closet","355","is","250","lighteju","385","and","250","ze","250","pool","285","too.","285","","","",""
"1.2.3","Mini-English","List 2: gender violation, number violation, grammatical","gender agreement","11_7","neuter","singular","gender violation","right_button","gender agreement","1","102","Ze roof is lighteju and ze mug too.","192","Session 2","word4","46","copula_be","Ze","250","roof","285","is","250","lighteju","385","and","250","ze","250","mug","250","too.","285","","","",""
"1.2.3","Mini-English","List 2: gender violation, number violation, grammatical","gender agreement","12_7","neuter","singular","gender violation","right_button","gender agreement","1","102","Ze pool is lighteju and ze mug too.","193","Session 2","word4","46","copula_be","Ze","250","pool","285","is","250","lighteju","385","and","250","ze","250","mug","250","too.","285","","","",""
"1.2.3","Mini-English","List 2: gender violation, number violation, grammatical","gender agreement","1_8","common","plural","number violation","right_button","gender agreement","1","103","Jer street are darkeju and jer wall too.","194","Session 2","word4","47","copula_be","Jer","250","street","355","are","250","darkeju","350","and","250","jer","250","wall","285","too.","285","","","",""
"1.2.3","Mini-English","List 2: gender violation, number violation, grammatical","gender agreement","2_8","common","plural","number violation","right_button","gender agreement","1","103","Jer key are darkeju and jer truck too.","195","Session 2","word4","47","copula_be","Jer","250","key","250","are","250","darkeju","350","and","250","jer","250","truck","320","too.","285","","","",""
"1.2.3","Mini-English","List 2: gender violation, number violation, grammatical","gender agreement","3_8","common","plural","number violation","right_button","gender agreement","1","103","Jer wall are darkeju and jer key too.","196","Session 2","word4","47","copula_be","Jer","250","wall","285","are","250","darkeju","350","and","250","jer","250","key","250","too.","285","","","",""
"1.2.3","Mini-English","List 2: gender violation, number violation, grammatical","gender agreement","4_8","common","plural","number violation","right_button","gender agreement","1","103","Jer backpack are darkeju and jer truck too.","197","Session 2","word4","47","copula_be","Jer","250","backpack","425","are","250","darkeju","350","and","250","jer","250","truck","320","too.","285","","","",""
"1.2.3","Mini-English","List 2: gender violation, number violation, grammatical","gender agreement","5_8","common","plural","number violation","right_button","gender agreement","1","103","Jer truck are darkeju and jer street too.","198","Session 2","word4","47","copula_be","Jer","250","truck","320","are","250","darkeju","350","and","250","jer","250","street","355","too.","285","","","",""
"1.2.3","Mini-English","List 2: gender violation, number violation, grammatical","gender agreement","6_8","common","plural","number violation","right_button","gender agreement","1","103","Jer pencil are darkeju and jer wall too.","199","Session 2","word4","47","copula_be","Jer","250","pencil","355","are","250","darkeju","350","and","250","jer","250","wall","285","too.","285","","","",""
"1.2.3","Mini-English","List 2: gender violation, number violation, grammatical","gender agreement","7_8","neuter","plural","number violation","right_button","gender agreement","1","103","Zer letter are darkezu and zer pool too.","200","Session 2","word4","47","copula_be","Zer","250","letter","355","are","250","darkezu","350","and","250","zer","250","pool","285","too.","285","","","",""
"1.2.3","Mini-English","List 2: gender violation, number violation, grammatical","gender agreement","8_8","neuter","plural","number violation","right_button","gender agreement","1","103","Zer mug are darkezu and zer pool too.","201","Session 2","word4","47","copula_be","Zer","250","mug","250","are","250","darkezu","350","and","250","zer","250","pool","285","too.","285","","","",""
"1.2.3","Mini-English","List 2: gender violation, number violation, grammatical","gender agreement","9_8","neuter","plural","number violation","right_button","gender agreement","1","103","Zer table are darkezu and zer closet too.","202","Session 2","word4","47","copula_be","Zer","250","table","320","are","250","darkezu","350","and","250","zer","250","closet","355","too.","285","","","",""
