"materials_version","language","list","trial_type","noun_adj_ID","gender","number","grammaticality","correct_response","grammatical_property","grammatical_property_trigger","grammaticality_trigger","sentence","sentence_trigger","session","target_word_location","target_word_trigger","verb_type","word1","word1_duration","word2","word2_duration","word3","word3_duration","word4","word4_duration","word5","word5_duration","word6","word6_duration","word7","word7_duration","word8","word8_duration","word9","word9_duration","word10","word10_duration"
"1.2.1","Mini-Norwegian","List 2: gender violation, number violation, grammatical","gender agreement","11_2","neuter","plural","number violation","right_button","gender agreement","1","103","Takzer er billigezu og kruszer ogsaa.","132","Session 2","word3","41","copula_be","Takzer","355","er","250","billigezu","420","og","250","kruszer","390","ogsaa.","355","","","","","","","",""
"1.2.1","Mini-Norwegian","List 2: gender violation, number violation, grammatical","gender agreement","12_2","neuter","plural","number violation","right_button","gender agreement","1","103","Bassengzer er billigezu og kruszer ogsaa.","133","Session 2","word3","41","copula_be","Bassengzer","495","er","250","billigezu","420","og","250","kruszer","390","ogsaa.","355","","","","","","","",""
"1.2.1","Mini-Norwegian","List 2: gender violation, number violation, grammatical","gender agreement","1_3","common","singular","grammatical","left_button","gender agreement","1","101","Gateje er reneju og veggje ogsaa.","134","Session 2","word3","42","copula_be","Gateje","355","er","250","reneju","315","og","250","veggje","355","ogsaa.","355","","","","","","","",""
"1.2.1","Mini-Norwegian","List 2: gender violation, number violation, grammatical","gender agreement","2_3","common","singular","grammatical","left_button","gender agreement","1","101","Noekkelje er reneju og veggje ogsaa.","135","Session 2","word3","42","copula_be","Noekkelje","460","er","250","reneju","315","og","250","veggje","355","ogsaa.","355","","","","","","","",""
"1.2.1","Mini-Norwegian","List 2: gender violation, number violation, grammatical","gender agreement","3_3","common","singular","grammatical","left_button","gender agreement","1","101","Veggje er reneju og ryggsekkje ogsaa.","136","Session 2","word3","42","copula_be","Veggje","355","er","250","reneju","315","og","250","ryggsekkje","495","ogsaa.","355","","","","","","","",""
"1.2.1","Mini-Norwegian","List 2: gender violation, number violation, grammatical","gender agreement","4_3","common","singular","grammatical","left_button","gender agreement","1","101","Ryggsekkje er reneju og gateje ogsaa.","137","Session 2","word3","42","copula_be","Ryggsekkje","495","er","250","reneju","315","og","250","gateje","355","ogsaa.","355","","","","","","","",""
"1.2.1","Mini-Norwegian","List 2: gender violation, number violation, grammatical","gender agreement","5_3","common","singular","grammatical","left_button","gender agreement","1","101","Lastebilje er reneju og blyantje ogsaa.","138","Session 2","word3","42","copula_be","Lastebilje","495","er","250","reneju","315","og","250","blyantje","425","ogsaa.","355","","","","","","","",""
"1.2.1","Mini-Norwegian","List 2: gender violation, number violation, grammatical","gender agreement","6_3","common","singular","grammatical","left_button","gender agreement","1","101","Blyantje er reneju og noekkelje ogsaa.","139","Session 2","word3","42","copula_be","Blyantje","425","er","250","reneju","315","og","250","noekkelje","460","ogsaa.","355","","","","","","","",""
"1.2.1","Mini-Norwegian","List 2: gender violation, number violation, grammatical","gender agreement","7_3","neuter","singular","grammatical","left_button","gender agreement","1","101","Brevze er renezu og bordze ogsaa.","140","Session 2","word3","42","copula_be","Brevze","355","er","250","renezu","315","og","250","bordze","355","ogsaa.","355","","","","","","","",""
"1.2.1","Mini-Norwegian","List 2: gender violation, number violation, grammatical","gender agreement","8_3","neuter","singular","grammatical","left_button","gender agreement","1","101","Krusze er renezu og takze ogsaa.","141","Session 2","word3","42","copula_be","Krusze","355","er","250","renezu","315","og","250","takze","320","ogsaa.","355","","","","","","","",""
"1.2.1","Mini-Norwegian","List 2: gender violation, number violation, grammatical","gender agreement","9_3","neuter","singular","grammatical","left_button","gender agreement","1","101","Bordze er renezu og bassengze ogsaa.","142","Session 2","word3","42","copula_be","Bordze","355","er","250","renezu","315","og","250","bassengze","460","ogsaa.","355","","","","","","","",""
"1.2.1","Mini-Norwegian","List 2: gender violation, number violation, grammatical","gender agreement","10_3","neuter","singular","grammatical","left_button","gender agreement","1","101","Skapze er renezu og brevze ogsaa.","143","Session 2","word3","42","copula_be","Skapze","355","er","250","renezu","315","og","250","brevze","355","ogsaa.","355","","","","","","","",""
"1.2.1","Mini-Norwegian","List 2: gender violation, number violation, grammatical","gender agreement","11_3","neuter","singular","grammatical","left_button","gender agreement","1","101","Takze er renezu og bordze ogsaa.","144","Session 2","word3","42","copula_be","Takze","320","er","250","renezu","315","og","250","bordze","355","ogsaa.","355","","","","","","","",""
"1.2.1","Mini-Norwegian","List 2: gender violation, number violation, grammatical","gender agreement","12_3","neuter","singular","grammatical","left_button","gender agreement","1","101","Bassengze er renezu og brevze ogsaa.","145","Session 2","word3","42","copula_be","Bassengze","460","er","250","renezu","315","og","250","brevze","355","ogsaa.","355","","","","","","","",""
"1.2.1","Mini-Norwegian","List 2: gender violation, number violation, grammatical","gender agreement","1_4","common","plural","gender violation","right_button","gender agreement","1","102","Gatejer er skittezur og blyantjer ogsaa.","146","Session 2","word3","43","copula_be","Gatejer","390","er","250","skittezur","420","og","250","blyantjer","460","ogsaa.","355","","","","","","","",""
"1.2.1","Mini-Norwegian","List 2: gender violation, number violation, grammatical","gender agreement","2_4","common","plural","gender violation","right_button","gender agreement","1","102","Noekkeljer er skittezur og lastebiljer ogsaa.","147","Session 2","word3","43","copula_be","Noekkeljer","495","er","250","skittezur","420","og","250","lastebiljer","530","ogsaa.","355","","","","","","","",""
"1.2.1","Mini-Norwegian","List 2: gender violation, number violation, grammatical","gender agreement","3_4","common","plural","gender violation","right_button","gender agreement","1","102","Veggjer er skittezur og blyantjer ogsaa.","148","Session 2","word3","43","copula_be","Veggjer","390","er","250","skittezur","420","og","250","blyantjer","460","ogsaa.","355","","","","","","","",""
"1.2.1","Mini-Norwegian","List 2: gender violation, number violation, grammatical","gender agreement","4_4","common","plural","gender violation","right_button","gender agreement","1","102","Ryggsekkjer er skittezur og lastebiljer ogsaa.","149","Session 2","word3","43","copula_be","Ryggsekkjer","530","er","250","skittezur","420","og","250","lastebiljer","530","ogsaa.","355","","","","","","","",""
"1.2.1","Mini-Norwegian","List 2: gender violation, number violation, grammatical","gender agreement","5_4","common","plural","gender violation","right_button","gender agreement","1","102","Lastebiljer er skittezur og noekkeljer ogsaa.","150","Session 2","word3","43","copula_be","Lastebiljer","530","er","250","skittezur","420","og","250","noekkeljer","495","ogsaa.","355","","","","","","","",""
"1.2.1","Mini-Norwegian","List 2: gender violation, number violation, grammatical","gender agreement","6_4","common","plural","gender violation","right_button","gender agreement","1","102","Blyantjer er skittezur og ryggsekkjer ogsaa.","151","Session 2","word3","43","copula_be","Blyantjer","460","er","250","skittezur","420","og","250","ryggsekkjer","530","ogsaa.","355","","","","","","","",""
"1.2.1","Mini-Norwegian","List 2: gender violation, number violation, grammatical","gender agreement","7_4","neuter","plural","gender violation","right_button","gender agreement","1","102","Brevzer er skittejur og skapzer ogsaa.","152","Session 2","word3","43","copula_be","Brevzer","390","er","250","skittejur","420","og","250","skapzer","390","ogsaa.","355","","","","","","","",""
"1.2.1","Mini-Norwegian","List 2: gender violation, number violation, grammatical","gender agreement","8_4","neuter","plural","gender violation","right_button","gender agreement","1","102","Kruszer er skittejur og takzer ogsaa.","153","Session 2","word3","43","copula_be","Kruszer","390","er","250","skittejur","420","og","250","takzer","355","ogsaa.","355","","","","","","","",""
"1.2.1","Mini-Norwegian","List 2: gender violation, number violation, grammatical","gender agreement","9_4","neuter","plural","gender violation","right_button","gender agreement","1","102","Bordzer er skittejur og brevzer ogsaa.","154","Session 2","word3","43","copula_be","Bordzer","390","er","250","skittejur","420","og","250","brevzer","390","ogsaa.","355","","","","","","","",""
"1.2.1","Mini-Norwegian","List 2: gender violation, number violation, grammatical","gender agreement","10_4","neuter","plural","gender violation","right_button","gender agreement","1","102","Skapzer er skittejur og bassengzer ogsaa.","155","Session 2","word3","43","copula_be","Skapzer","390","er","250","skittejur","420","og","250","bassengzer","495","ogsaa.","355","","","","","","","",""
"1.2.1","Mini-Norwegian","List 2: gender violation, number violation, grammatical","gender agreement","11_4","neuter","plural","gender violation","right_button","gender agreement","1","102","Takzer er skittejur og bordzer ogsaa.","156","Session 2","word3","43","copula_be","Takzer","355","er","250","skittejur","420","og","250","bordzer","390","ogsaa.","355","","","","","","","",""
"1.2.1","Mini-Norwegian","List 2: gender violation, number violation, grammatical","gender agreement","12_4","neuter","plural","gender violation","right_button","gender agreement","1","102","Bassengzer er skittejur og kruszer ogsaa.","157","Session 2","word3","43","copula_be","Bassengzer","495","er","250","skittejur","420","og","250","kruszer","390","ogsaa.","355","","","","","","","",""
"1.2.1","Mini-Norwegian","List 2: gender violation, number violation, grammatical","gender agreement","1_5","common","singular","number violation","right_button","gender agreement","1","103","Gateje er hoeyejur og lastebilje ogsaa.","158","Session 2","word3","44","copula_be","Gateje","355","er","250","hoeyejur","385","og","250","lastebilje","495","ogsaa.","355","","","","","","","",""
"1.2.1","Mini-Norwegian","List 2: gender violation, number violation, grammatical","gender agreement","2_5","common","singular","number violation","right_button","gender agreement","1","103","Noekkelje er hoeyejur og ryggsekkje ogsaa.","159","Session 2","word3","44","copula_be","Noekkelje","460","er","250","hoeyejur","385","og","250","ryggsekkje","495","ogsaa.","355","","","","","","","",""
"1.2.1","Mini-Norwegian","List 2: gender violation, number violation, grammatical","gender agreement","3_5","common","singular","number violation","right_button","gender agreement","1","103","Veggje er hoeyejur og gateje ogsaa.","160","Session 2","word3","44","copula_be","Veggje","355","er","250","hoeyejur","385","og","250","gateje","355","ogsaa.","355","","","","","","","",""
"1.2.1","Mini-Norwegian","List 2: gender violation, number violation, grammatical","gender agreement","4_5","common","singular","number violation","right_button","gender agreement","1","103","Ryggsekkje er hoeyejur og noekkelje ogsaa.","161","Session 2","word3","44","copula_be","Ryggsekkje","495","er","250","hoeyejur","385","og","250","noekkelje","460","ogsaa.","355","","","","","","","",""
"1.2.1","Mini-Norwegian","List 2: gender violation, number violation, grammatical","gender agreement","5_5","common","singular","number violation","right_button","gender agreement","1","103","Lastebilje er hoeyejur og noekkelje ogsaa.","162","Session 2","word3","44","copula_be","Lastebilje","495","er","250","hoeyejur","385","og","250","noekkelje","460","ogsaa.","355","","","","","","","",""
"1.2.1","Mini-Norwegian","List 2: gender violation, number violation, grammatical","gender agreement","6_5","common","singular","number violation","right_button","gender agreement","1","103","Blyantje er hoeyejur og lastebilje ogsaa.","163","Session 2","word3","44","copula_be","Blyantje","425","er","250","hoeyejur","385","og","250","lastebilje","495","ogsaa.","355","","","","","","","",""
"1.2.1","Mini-Norwegian","List 2: gender violation, number violation, grammatical","gender agreement","7_5","neuter","singular","number violation","right_button","gender agreement","1","103","Brevze er hoeyezur og bordze ogsaa.","164","Session 2","word3","44","copula_be","Brevze","355","er","250","hoeyezur","385","og","250","bordze","355","ogsaa.","355","","","","","","","",""
"1.2.1","Mini-Norwegian","List 2: gender violation, number violation, grammatical","gender agreement","8_5","neuter","singular","number violation","right_button","gender agreement","1","103","Krusze er hoeyezur og skapze ogsaa.","165","Session 2","word3","44","copula_be","Krusze","355","er","250","hoeyezur","385","og","250","skapze","355","ogsaa.","355","","","","","","","",""
"1.2.1","Mini-Norwegian","List 2: gender violation, number violation, grammatical","gender agreement","9_5","neuter","singular","number violation","right_button","gender agreement","1","103","Bordze er hoeyezur og krusze ogsaa.","166","Session 2","word3","44","copula_be","Bordze","355","er","250","hoeyezur","385","og","250","krusze","355","ogsaa.","355","","","","","","","",""
"1.2.1","Mini-Norwegian","List 2: gender violation, number violation, grammatical","gender agreement","10_5","neuter","singular","number violation","right_button","gender agreement","1","103","Skapze er hoeyezur og bordze ogsaa.","167","Session 2","word3","44","copula_be","Skapze","355","er","250","hoeyezur","385","og","250","bordze","355","ogsaa.","355","","","","","","","",""
"1.2.1","Mini-Norwegian","List 2: gender violation, number violation, grammatical","gender agreement","11_5","neuter","singular","number violation","right_button","gender agreement","1","103","Takze er hoeyezur og skapze ogsaa.","168","Session 2","word3","44","copula_be","Takze","320","er","250","hoeyezur","385","og","250","skapze","355","ogsaa.","355","","","","","","","",""
"1.2.1","Mini-Norwegian","List 2: gender violation, number violation, grammatical","gender agreement","12_5","neuter","singular","number violation","right_button","gender agreement","1","103","Bassengze er hoeyezur og takze ogsaa.","169","Session 2","word3","44","copula_be","Bassengze","460","er","250","hoeyezur","385","og","250","takze","320","ogsaa.","355","","","","","","","",""
"1.2.1","Mini-Norwegian","List 2: gender violation, number violation, grammatical","gender agreement","1_6","common","plural","grammatical","left_button","gender agreement","1","101","Gatejer er lavejur og blyantjer ogsaa.","170","Session 2","word3","45","copula_be","Gatejer","390","er","250","lavejur","350","og","250","blyantjer","460","ogsaa.","355","","","","","","","",""
"1.2.1","Mini-Norwegian","List 2: gender violation, number violation, grammatical","gender agreement","2_6","common","plural","grammatical","left_button","gender agreement","1","101","Noekkeljer er lavejur og gatejer ogsaa.","171","Session 2","word3","45","copula_be","Noekkeljer","495","er","250","lavejur","350","og","250","gatejer","390","ogsaa.","355","","","","","","","",""
"1.2.1","Mini-Norwegian","List 2: gender violation, number violation, grammatical","gender agreement","3_6","common","plural","grammatical","left_button","gender agreement","1","101","Veggjer er lavejur og ryggsekkjer ogsaa.","172","Session 2","word3","45","copula_be","Veggjer","390","er","250","lavejur","350","og","250","ryggsekkjer","530","ogsaa.","355","","","","","","","",""
"1.2.1","Mini-Norwegian","List 2: gender violation, number violation, grammatical","gender agreement","4_6","common","plural","grammatical","left_button","gender agreement","1","101","Ryggsekkjer er lavejur og blyantjer ogsaa.","173","Session 2","word3","45","copula_be","Ryggsekkjer","530","er","250","lavejur","350","og","250","blyantjer","460","ogsaa.","355","","","","","","","",""
"1.2.1","Mini-Norwegian","List 2: gender violation, number violation, grammatical","gender agreement","5_6","common","plural","grammatical","left_button","gender agreement","1","101","Lastebiljer er lavejur og gatejer ogsaa.","174","Session 2","word3","45","copula_be","Lastebiljer","530","er","250","lavejur","350","og","250","gatejer","390","ogsaa.","355","","","","","","","",""
"1.2.1","Mini-Norwegian","List 2: gender violation, number violation, grammatical","gender agreement","6_6","common","plural","grammatical","left_button","gender agreement","1","101","Blyantjer er lavejur og ryggsekkjer ogsaa.","175","Session 2","word3","45","copula_be","Blyantjer","460","er","250","lavejur","350","og","250","ryggsekkjer","530","ogsaa.","355","","","","","","","",""
"1.2.1","Mini-Norwegian","List 2: gender violation, number violation, grammatical","gender agreement","7_6","neuter","plural","grammatical","left_button","gender agreement","1","101","Brevzer er lavezur og skapzer ogsaa.","176","Session 2","word3","45","copula_be","Brevzer","390","er","250","lavezur","350","og","250","skapzer","390","ogsaa.","355","","","","","","","",""
"1.2.1","Mini-Norwegian","List 2: gender violation, number violation, grammatical","gender agreement","8_6","neuter","plural","grammatical","left_button","gender agreement","1","101","Kruszer er lavezur og takzer ogsaa.","177","Session 2","word3","45","copula_be","Kruszer","390","er","250","lavezur","350","og","250","takzer","355","ogsaa.","355","","","","","","","",""
"1.2.1","Mini-Norwegian","List 2: gender violation, number violation, grammatical","gender agreement","9_6","neuter","plural","grammatical","left_button","gender agreement","1","101","Bordzer er lavezur og bassengzer ogsaa.","178","Session 2","word3","45","copula_be","Bordzer","390","er","250","lavezur","350","og","250","bassengzer","495","ogsaa.","355","","","","","","","",""
"1.2.1","Mini-Norwegian","List 2: gender violation, number violation, grammatical","gender agreement","10_6","neuter","plural","grammatical","left_button","gender agreement","1","101","Skapzer er lavezur og bassengzer ogsaa.","179","Session 2","word3","45","copula_be","Skapzer","390","er","250","lavezur","350","og","250","bassengzer","495","ogsaa.","355","","","","","","","",""
"1.2.1","Mini-Norwegian","List 2: gender violation, number violation, grammatical","gender agreement","11_6","neuter","plural","grammatical","left_button","gender agreement","1","101","Takzer er lavezur og brevzer ogsaa.","180","Session 2","word3","45","copula_be","Takzer","355","er","250","lavezur","350","og","250","brevzer","390","ogsaa.","355","","","","","","","",""
"1.2.1","Mini-Norwegian","List 2: gender violation, number violation, grammatical","gender agreement","12_6","neuter","plural","grammatical","left_button","gender agreement","1","101","Bassengzer er lavezur og bordzer ogsaa.","181","Session 2","word3","45","copula_be","Bassengzer","495","er","250","lavezur","350","og","250","bordzer","390","ogsaa.","355","","","","","","","",""
"1.2.1","Mini-Norwegian","List 2: gender violation, number violation, grammatical","gender agreement","1_7","common","singular","gender violation","right_button","gender agreement","1","102","Gateje er lysezu og ryggsekkje ogsaa.","182","Session 2","word3","46","copula_be","Gateje","355","er","250","lysezu","315","og","250","ryggsekkje","495","ogsaa.","355","","","","","","","",""
"1.2.1","Mini-Norwegian","List 2: gender violation, number violation, grammatical","gender agreement","2_7","common","singular","gender violation","right_button","gender agreement","1","102","Noekkelje er lysezu og blyantje ogsaa.","183","Session 2","word3","46","copula_be","Noekkelje","460","er","250","lysezu","315","og","250","blyantje","425","ogsaa.","355","","","","","","","",""
"1.2.1","Mini-Norwegian","List 2: gender violation, number violation, grammatical","gender agreement","3_7","common","singular","gender violation","right_button","gender agreement","1","102","Veggje er lysezu og lastebilje ogsaa.","184","Session 2","word3","46","copula_be","Veggje","355","er","250","lysezu","315","og","250","lastebilje","495","ogsaa.","355","","","","","","","",""
"1.2.1","Mini-Norwegian","List 2: gender violation, number violation, grammatical","gender agreement","4_7","common","singular","gender violation","right_button","gender agreement","1","102","Ryggsekkje er lysezu og veggje ogsaa.","185","Session 2","word3","46","copula_be","Ryggsekkje","495","er","250","lysezu","315","og","250","veggje","355","ogsaa.","355","","","","","","","",""
"1.2.1","Mini-Norwegian","List 2: gender violation, number violation, grammatical","gender agreement","5_7","common","singular","gender violation","right_button","gender agreement","1","102","Lastebilje er lysezu og noekkelje ogsaa.","186","Session 2","word3","46","copula_be","Lastebilje","495","er","250","lysezu","315","og","250","noekkelje","460","ogsaa.","355","","","","","","","",""
"1.2.1","Mini-Norwegian","List 2: gender violation, number violation, grammatical","gender agreement","6_7","common","singular","gender violation","right_button","gender agreement","1","102","Blyantje er lysezu og gateje ogsaa.","187","Session 2","word3","46","copula_be","Blyantje","425","er","250","lysezu","315","og","250","gateje","355","ogsaa.","355","","","","","","","",""
"1.2.1","Mini-Norwegian","List 2: gender violation, number violation, grammatical","gender agreement","7_7","neuter","singular","gender violation","right_button","gender agreement","1","102","Brevze er lyseju og takze ogsaa.","188","Session 2","word3","46","copula_be","Brevze","355","er","250","lyseju","315","og","250","takze","320","ogsaa.","355","","","","","","","",""
"1.2.1","Mini-Norwegian","List 2: gender violation, number violation, grammatical","gender agreement","8_7","neuter","singular","gender violation","right_button","gender agreement","1","102","Krusze er lyseju og skapze ogsaa.","189","Session 2","word3","46","copula_be","Krusze","355","er","250","lyseju","315","og","250","skapze","355","ogsaa.","355","","","","","","","",""
"1.2.1","Mini-Norwegian","List 2: gender violation, number violation, grammatical","gender agreement","9_7","neuter","singular","gender violation","right_button","gender agreement","1","102","Bordze er lyseju og takze ogsaa.","190","Session 2","word3","46","copula_be","Bordze","355","er","250","lyseju","315","og","250","takze","320","ogsaa.","355","","","","","","","",""
"1.2.1","Mini-Norwegian","List 2: gender violation, number violation, grammatical","gender agreement","10_7","neuter","singular","gender violation","right_button","gender agreement","1","102","Skapze er lyseju og bassengze ogsaa.","191","Session 2","word3","46","copula_be","Skapze","355","er","250","lyseju","315","og","250","bassengze","460","ogsaa.","355","","","","","","","",""
"1.2.1","Mini-Norwegian","List 2: gender violation, number violation, grammatical","gender agreement","11_7","neuter","singular","gender violation","right_button","gender agreement","1","102","Takze er lyseju og krusze ogsaa.","192","Session 2","word3","46","copula_be","Takze","320","er","250","lyseju","315","og","250","krusze","355","ogsaa.","355","","","","","","","",""
"1.2.1","Mini-Norwegian","List 2: gender violation, number violation, grammatical","gender agreement","12_7","neuter","singular","gender violation","right_button","gender agreement","1","102","Bassengze er lyseju og krusze ogsaa.","193","Session 2","word3","46","copula_be","Bassengze","460","er","250","lyseju","315","og","250","krusze","355","ogsaa.","355","","","","","","","",""
"1.2.1","Mini-Norwegian","List 2: gender violation, number violation, grammatical","gender agreement","1_8","common","plural","number violation","right_button","gender agreement","1","103","Gatejer er moerkeju og veggjer ogsaa.","194","Session 2","word3","47","copula_be","Gatejer","390","er","250","moerkeju","385","og","250","veggjer","390","ogsaa.","355","","","","","","","",""
"1.2.1","Mini-Norwegian","List 2: gender violation, number violation, grammatical","gender agreement","2_8","common","plural","number violation","right_button","gender agreement","1","103","Noekkeljer er moerkeju og lastebiljer ogsaa.","195","Session 2","word3","47","copula_be","Noekkeljer","495","er","250","moerkeju","385","og","250","lastebiljer","530","ogsaa.","355","","","","","","","",""
